"﻿Catalog_Number"	"Kind_of_Object"	"Scientific_Name"	"Family"	"Phylum"	"Class"	"Order"	"Identified_By"	"Date_Identified"	"Current_Identification"	"Other_Identifications"	"Type_Status"	"Type_Citations"	"Kind_of_Voucher"	"Classification"	"Common_Name"	"Collection_Name"	"Specimen_Count"	"Sex_and_Stage"	"Preparation"	"Station_Number"	"Collector(s)"	"Date_Collected"	"Collection_Method"	"Ocean"	"Sea/Gulf"	"Bay/Sound"	"Country"	"Province/State"	"District/County"	"City/Town"	"Precise_Locality"	"Centroid_Latitude"	"Centroid_Longitude"	"Elevation_(m)"	"Expedition_Name"	"Vessel"	"Cruise"	"River_Basin"	"Microhabitat_Description"	"Depth_(m)"	"Depth_Notes"	"Geologic_Age"	"Notes"	"Field_Number(s)"	"GenBank_Numbers"	"Other_Numbers_(Type:Value)"	"Accession_Number"	"Genetic_Sample_Type"	"Biorepository_Number"	"Specimen_Voucher_Number"	"Bold_ID"	"Preservation_Method"	"Embargo?"	"Depleted?"	"Record_Last_Modified"	"EZID"
"USNM 79981"	"Specimen/Lot"	"Acalycigorgia sp."	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"Muzik, Katherine, (UNITED STATES)"	NA	"Acalycigorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	NA	"1 ca."	NA	"Dry"	NA	"Tanaka"	NA	NA	"North Pacific Ocean"	NA	NA	"Japan"	"Okinawa"	NA	NA	"Ryukyu Islands, Kayauchibanta, S Of Hedo Point"	26.85	128.25	NA	NA	NA	NA	NA	NA	15	NA	NA	NA	NA	NA	NA	350091	NA	NA	NA	NA	NA	NA	NA	"5/11/20 17:32"	"http://n2t.net/ark:/65665/3a012afa7-98f7-4447-9ed1-8257df3abfba"
"USNM 87970"	"Specimen/Lot"	"Acalycigorgia sp."	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	NA	NA	"Acalycigorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	NA	"1"	NA	"Dry"	NA	NA	NA	NA	"North Pacific Ocean"	NA	NA	"Palau"	NA	NA	NA	NA	7.5	134.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	"10/21/18 13:05"	"http://n2t.net/ark:/65665/3a609dd7b-bf64-494a-b6f0-78ecd9012a48"
"USNM 92410"	"Specimen/Lot"	"Acalycigorgia sp."	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"Bayer, Frederick M., Smithsonian Institution, National Museum of Natural History"	NA	"Acalycigorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	NA	"1"	NA	"Alcohol (Ethanol)"	"RFB 1281"	"Bolland, R. F."	NA	"Scuba - Hand"	"North Pacific Ocean"	NA	NA	"Japan"	"Okinawa"	NA	NA	"Ryukyu Islands, Okinawa Island, Seragaki Beach, 1.3 Km ENE of Maeki-Zaki"	26.5067	127.877	NA	NA	NA	NA	NA	NA	46	NA	NA	NA	"BOLLAND/RFB 1281"	NA	NA	395425	NA	NA	NA	NA	NA	NA	NA	"10/21/18 13:31"	"http://n2t.net/ark:/65665/37fd7d104-315e-4902-807f-a3d45fb4ef26"
"USNM 92943"	"Specimen/Lot"	"Acalycigorgia sp."	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"Bayer, Frederick M., Smithsonian Institution, National Museum of Natural History"	"4-Sep-96"	"Acalycigorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	NA	"1"	NA	"Alcohol (Ethanol)"	"RFB 1219"	"Bolland, R. F."	NA	"Scuba - Hand"	"North Pacific Ocean"	NA	NA	"Japan"	"Okinawa"	NA	NA	"Ryukyu Islands, Okinawa Island, Seragaki Beach, 1.3 Km ENE of Maeki-Zaki"	26.5067	127.877	NA	NA	NA	NA	NA	NA	37	NA	NA	NA	"BOLLAND/RFB 1219"	NA	NA	395425	NA	NA	NA	NA	NA	NA	NA	"10/21/18 13:34"	"http://n2t.net/ark:/65665/3ad7a0a19-2224-4254-9bab-4a77e1d74386"
"USNM 1015656"	"Specimen/Lot"	"Acalycigorgia sp."	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"Bayer, Frederick M., Smithsonian Institution, National Museum of Natural History"	NA	"Acalycigorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	NA	"2"	NA	"Alcohol (Ethanol)"	"2"	"Turkay"	2006-02-09	NA	"North Pacific Ocean"	NA	NA	"Japan"	"Kochi"	NA	"Kochi"	"Okino Shima Island, East coast of Hime Shima Island"	34.57	131.52	NA	NA	NA	NA	NA	NA	20	NA	NA	NA	NA	NA	NA	401987	NA	NA	NA	NA	NA	NA	NA	"1/15/17 18:10"	"http://n2t.net/ark:/65665/39f434e3b-c946-4fd4-8b81-7b090677cd99"
"USNM 1015657"	"Specimen/Lot"	"Acalycigorgia sp."	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"Bayer, Frederick M., Smithsonian Institution, National Museum of Natural History"	NA	"Acalycigorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	NA	"1"	NA	"Alcohol (Ethanol)"	"3"	"Turkay"	2006-02-09	NA	"North Pacific Ocean"	NA	NA	"Japan"	"Kochi"	NA	"Kochi"	"Okino Shima Island, East coast of Hime Shima Island"	34.57	131.52	NA	NA	NA	NA	NA	NA	20	NA	NA	NA	NA	NA	NA	401987	NA	NA	NA	NA	NA	NA	NA	"1/15/17 18:10"	"http://n2t.net/ark:/65665/3d330a6c3-527c-4257-bf99-833b93802f1b"
"USNM 1233282"	"Specimen/Lot"	"Acalycigorgia sp."	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	NA	NA	"Acalycigorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	NA	"1"	NA	"Dry"	NA	"Muzik, K."	NA	NA	"North Pacific Ocean"	NA	NA	"Japan"	NA	NA	NA	"Bonin Islands, Ototojima, Hirone"	27.18	142.18	NA	NA	NA	NA	NA	NA	25	NA	NA	"\"C\" orange stillate clumpy coevenely (sp?) acalycigorgia calyses"	NA	NA	NA	350091	NA	NA	NA	NA	NA	NA	NA	"5/11/20 17:36"	"http://n2t.net/ark:/65665/3df636c14-aca8-485f-b5f6-f6a09805aba2"
"USNM 44169"	"Specimen/Lot"	"Acalycigorgia wireni Aurivillius, 1931"	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"Aurivillius, M."	NA	"Acalycigorgia wireni Aurivillius, 1931 : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	"Holotype"	"Chun. 1931. K. Svenska Vetensk. Akad. Handl. 9(4): 41-45, fig. 7, pl. 2, fig. 4."	"Schizotype"	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	NA	"1 Fragment(s)"	NA	"Alcohol (Ethanol)"	NA	"Bock, S."	NA	NA	"North Pacific Ocean"	NA	NA	"Japan"	NA	NA	NA	"Korea Strait, Okino Shima, Kiu-Shiu"	34.33	130.33	NA	NA	NA	NA	NA	NA	100	NA	NA	NA	NA	NA	NA	181299	NA	NA	NA	NA	NA	NA	NA	"1/27/21 20:25"	"http://n2t.net/ark:/65665/3b23c36b3-fda1-463a-83ff-5435eb972918"
"USNM 1077460"	"Specimen/Lot"	"Anthogorgia aff. glomerata Thomson & Simpson, 1909"	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"van Ofwegen, Leen P."	"9-Jun-86"	"Anthogorgia glomerata Thomson & Simpson, 1909 : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	NA	"1"	NA	"Alcohol (Ethanol)"	"X-1"	"Forhan, T."	NA	NA	"North Pacific Ocean"	NA	NA	"Philippines"	NA	NA	NA	"Bohol Island"	10.2983	124.182	NA	NA	"Alpha Helix R/V"	NA	NA	NA	30	NA	NA	NA	NA	NA	NA	260812	NA	NA	NA	NA	NA	NA	NA	"1/15/17 18:30"	"http://n2t.net/ark:/65665/330ad43cd-b948-4ce5-a0cb-c02065784373"
"USNM 43085"	"Specimen/Lot"	"Anthogorgia aurea Nutting, 1910"	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"Nutting, C. C."	NA	"Anthogorgia aurea Nutting, 1910 : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	"Syntype"	"Nutting. 1910. Siboga Exped. 13 (part b3): 26, pl. 3, fig. 1,1a, pl. 29, fig. 9."	"Schizotype"	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	NA	"1"	NA	"Alcohol (Ethanol)"	"15"	NA	NA	NA	"South Pacific Ocean"	NA	NA	"Indonesia"	"Java"	NA	NA	"Greater Sunda Islands, Kangean Islands, Sapanjang Island"	-7.045	115.395	NA	"Siboga Expedition"	"Siboga R/V"	NA	NA	NA	100	NA	NA	NA	NA	NA	NA	131487	NA	NA	NA	NA	NA	NA	NA	"1/15/17 18:07"	"http://n2t.net/ark:/65665/3b382255b-025b-496d-93b3-810f83adeb1e"
"USNM 50591"	"Specimen/Lot"	"Anthogorgia bocki Aurivillius, 1931"	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"Bayer, Frederick M., Smithsonian Institution, National Museum of Natural History"	NA	"Anthogorgia bocki Aurivillius, 1931 : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	NA	"1"	NA	"Alcohol (Ethanol)"	"4880"	"United States Fish Commission"	2008-03-10	"Trawl - Agassiz beam, 9 ft"	"North Pacific Ocean"	"Sea of Japan"	NA	"Japan"	"Saga"	NA	NA	"Korea Strait, Eastern Channel, Okino Island, SE of"	34.2667	130.267	NA	"Northwestern Pacific Expedition"	"Albatross R/V"	NA	NA	NA	108	NA	NA	NA	"USFC/A4880"	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	"6/27/19 21:28"	"http://n2t.net/ark:/65665/35b534791-4b17-48e4-bf21-91381edd7933"
"USNM 79983"	"Specimen/Lot"	"Anthogorgia bocki Aurivillius, 1931"	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"Muzik, Katherine, (UNITED STATES)"	NA	"Anthogorgia bocki Aurivillius, 1931 : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	NA	"1"	NA	"Dry"	NA	"Tanaka"	NA	NA	"North Pacific Ocean"	NA	NA	"Japan"	"Okinawa"	NA	NA	"Ryukyu Islands, Okinawa Island, Hedo Point"	26.87	128.26	NA	NA	NA	NA	NA	NA	25	NA	NA	NA	NA	NA	NA	350091	NA	NA	NA	NA	NA	NA	NA	"5/11/20 17:32"	"http://n2t.net/ark:/65665/3a598ccbd-a8b7-4d73-9359-c96790b27851"
"USNM 75373"	"Specimen/Lot"	"Anthogorgia sp."	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"Muzik, Katherine, (UNITED STATES)"	NA	"Anthogorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	NA	"1 ca."	NA	"Alcohol (Ethanol)"	NA	"Muzik, K."	NA	NA	"North Pacific Ocean"	NA	NA	"Japan"	"Okinawa"	NA	NA	"Ryukyu Islands, Okinawa Island, Iejima"	26.7233	127.83	NA	NA	NA	NA	NA	NA	22	NA	NA	NA	NA	NA	"Original Number : OK0751KM"	350091	NA	NA	NA	NA	NA	NA	NA	"5/11/20 17:36"	"http://n2t.net/ark:/65665/3f1fc79eb-7098-42a8-9295-1d1e1e3c6fd2"
"USNM 75374"	"Specimen/Lot"	"Anthogorgia sp."	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"Muzik, Katherine, (UNITED STATES)"	NA	"Anthogorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	NA	"1 ca."	NA	"Alcohol (Ethanol)"	NA	"Muzik, K."	NA	NA	"North Pacific Ocean"	NA	NA	"Japan"	"Okinawa"	NA	NA	"Ryukyu Islands, Okinawa Island, Iejima"	26.7233	127.833	NA	NA	NA	NA	NA	NA	24	NA	NA	NA	NA	NA	"Original Number : OK0765KM"	350091	NA	NA	NA	NA	NA	NA	NA	"5/11/20 17:36"	"http://n2t.net/ark:/65665/383c83e36-25a8-49b7-a1e6-08f87c3c442c"
"USNM 75375"	"Specimen/Lot"	"Anthogorgia sp."	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"Muzik, Katherine, (UNITED STATES)"	NA	"Anthogorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	NA	"1 ca."	NA	"Alcohol (Ethanol)"	NA	"Muzik, K."	NA	NA	"North Pacific Ocean"	NA	NA	"Japan"	"Okinawa"	NA	NA	"Ryukyu Islands, Okinawa Island, Iejima"	26.7233	127.833	NA	NA	NA	NA	NA	NA	24	NA	NA	NA	NA	NA	"Original Number : OK0766KM"	350091	NA	NA	NA	NA	NA	NA	NA	"5/11/20 17:36"	"http://n2t.net/ark:/65665/3dabca031-babc-4d20-98b3-6d5ef98c0170"
"USNM 75376"	"Specimen/Lot"	"Anthogorgia sp."	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"Muzik, Katherine, (UNITED STATES)"	NA	"Anthogorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	NA	"1 ca."	NA	"Alcohol (Ethanol)"	NA	"Muzik, K."	NA	NA	"North Pacific Ocean"	NA	NA	"Japan"	"Okinawa"	NA	NA	"Ryukyu Islands, Okinawa Island, Iejima"	26.7233	127.83	NA	NA	NA	NA	NA	NA	24	NA	NA	NA	NA	NA	"Original Number : OK0768KM"	350091	NA	NA	NA	NA	NA	NA	NA	"5/11/20 17:36"	"http://n2t.net/ark:/65665/32c56a2c9-47f5-47ae-b474-ea1ac0d1a548"
"USNM 75393"	"Specimen/Lot"	"Anthogorgia sp."	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"Muzik, Katherine, (UNITED STATES)"	NA	"Anthogorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	NA	"1 ca."	NA	"Alcohol (Ethanol)"	NA	"Muzik, K."	NA	NA	"North Pacific Ocean"	NA	NA	"Japan"	"Okinawa"	NA	NA	"Ryukyu Islands, Okinawa Island, Bise"	26.7083	127.875	NA	NA	NA	NA	NA	NA	33	NA	NA	NA	NA	NA	"Original Number : OK0783KM"	350091	NA	NA	NA	NA	NA	NA	NA	"5/11/20 17:36"	"http://n2t.net/ark:/65665/387b537d4-a43c-4810-83ee-6ccadd3527d2"
"USNM 75394"	"Specimen/Lot"	"Anthogorgia sp."	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"Muzik, Katherine, (UNITED STATES)"	NA	"Anthogorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	NA	"1 ca."	NA	"Alcohol (Ethanol)"	NA	"Muzik, K."	NA	NA	"North Pacific Ocean"	NA	NA	"Japan"	"Okinawa"	NA	NA	"Ryukyu Islands, Okinawa Island, Bise"	26.7014	127.875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Original Number : OK0785KM"	350091	NA	NA	NA	NA	NA	NA	NA	"5/11/20 17:36"	"http://n2t.net/ark:/65665/326f98af0-0bff-4848-a6c1-d4b5ae9df596"
"USNM 75575"	"Specimen/Lot"	"Anthogorgia sp."	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"Muzik, Katherine, (UNITED STATES)"	NA	"Anthogorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	NA	"1 ca."	NA	"Dry"	NA	"Muzik, K."	NA	NA	"North Pacific Ocean"	NA	NA	"Japan"	"Okinawa"	NA	NA	"Ryukyu Islands, Okinawa Island, Iejima"	26.73	127.75	NA	NA	NA	NA	NA	NA	30	NA	NA	NA	NA	NA	"Original Number : OK0014KM"	350091	NA	NA	NA	NA	NA	NA	NA	"5/11/20 17:36"	"http://n2t.net/ark:/65665/3b13a7a29-b2a5-4a07-8141-9f0431e49dbd"
"USNM 75732"	"Specimen/Lot"	"Anthogorgia sp."	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"Muzik, Katherine, (UNITED STATES)"	NA	"Anthogorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	NA	"1 ca."	NA	"Dry"	NA	"Muzik, K."	NA	NA	"North Pacific Ocean"	NA	NA	"Japan"	"Okinawa"	NA	NA	"Ryukyu Islands, Okinawa Island, Iejima"	26.73	127.75	NA	NA	NA	NA	NA	NA	30	NA	NA	NA	NA	NA	"Original Number : OK0019KM"	350091	NA	NA	NA	NA	NA	NA	NA	"5/11/20 17:36"	"http://n2t.net/ark:/65665/34dd1e887-bd9a-4561-801f-41c7317ddf15"
"USNM 75762"	"Specimen/Lot"	"Anthogorgia sp."	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"Muzik, Katherine, (UNITED STATES)"	NA	"Anthogorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	NA	"2 ca."	NA	"Dry"	NA	"Muzik, K."	NA	NA	"North Pacific Ocean"	NA	NA	"Japan"	NA	NA	NA	"Yuronjima"	27.0583	128.42	NA	NA	NA	NA	NA	NA	42	NA	NA	NA	NA	NA	"Original Number : OK0064KM"	350091	NA	NA	NA	NA	NA	NA	NA	"5/11/20 17:36"	"http://n2t.net/ark:/65665/3c9f27d8f-429a-40f0-b428-9e3215be5e8a"
"USNM 75771"	"Specimen/Lot"	"Anthogorgia sp."	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"Muzik, Katherine, (UNITED STATES)"	NA	"Anthogorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	NA	"1 ca."	NA	"Dry"	NA	"Muzik, K."	NA	NA	"North Pacific Ocean"	NA	NA	"Japan"	"Okinawa"	NA	NA	"Ryukyu Islands, Okinawa Island, Sesoko Island"	26.63	127.85	NA	NA	NA	NA	NA	NA	25	NA	NA	NA	NA	NA	"Original Number : OK0080KM"	350091	NA	NA	NA	NA	NA	NA	NA	"5/11/20 17:36"	"http://n2t.net/ark:/65665/31ce99b5d-5041-45e6-a7ac-65d78d658fed"
"USNM 75876"	"Specimen/Lot"	"Anthogorgia sp."	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"Muzik, Katherine, (UNITED STATES)"	NA	"Anthogorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	NA	"1 ca."	NA	"Dry"	NA	"Muzik, K."	NA	NA	"North Pacific Ocean"	NA	NA	"Japan"	"Okinawa"	NA	NA	"Ryukyu Islands, Okinawa Island, Oku"	26.85	128.28	NA	NA	NA	NA	NA	NA	29	NA	NA	NA	NA	NA	"Original Number : OK0212KM"	350091	NA	NA	NA	NA	NA	NA	NA	"5/11/20 17:36"	"http://n2t.net/ark:/65665/3a4883f0e-f03e-4ef8-8b6b-4094bef4021f"
"USNM 75917"	"Specimen/Lot"	"Anthogorgia sp."	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"Muzik, Katherine, (UNITED STATES)"	NA	"Anthogorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	NA	"1 ca."	NA	"Dry"	NA	"Muzik, K."	NA	NA	"North Pacific Ocean"	NA	NA	"Japan"	NA	NA	NA	"Amamioshima, Konia"	28.17	129.33	NA	NA	NA	NA	NA	NA	20	NA	NA	NA	NA	NA	"Original Number : OK0263KM"	350091	NA	NA	NA	NA	NA	NA	NA	"5/11/20 17:36"	"http://n2t.net/ark:/65665/350478bd9-05df-4182-8441-6f225ddf6f2c"
"USNM 75947"	"Specimen/Lot"	"Anthogorgia sp."	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"Muzik, Katherine, (UNITED STATES)"	NA	"Anthogorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	NA	"1 ca."	NA	"Dry"	NA	"Muzik, K."	NA	NA	"North Pacific Ocean"	NA	NA	"Japan"	NA	NA	NA	"Tokunoshima, San"	27.83	129	NA	NA	NA	NA	NA	NA	15	NA	NA	NA	NA	NA	"Original Number : OK0301KM"	350091	NA	NA	NA	NA	NA	NA	NA	"5/11/20 17:36"	"http://n2t.net/ark:/65665/3e66fe674-b893-4085-a4f4-01df407ec771"
"USNM 76056"	"Specimen/Lot"	"Anthogorgia sp."	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"Muzik, Katherine, (UNITED STATES)"	NA	"Anthogorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	NA	"1 ca."	NA	"Dry"	NA	"Muzik, K."	NA	NA	"North Pacific Ocean"	NA	NA	"Japan"	"Okinawa"	NA	NA	"Ryukyu Islands, Okinawa Island, Bise"	26.7	127.87	NA	NA	NA	NA	NA	NA	30	NA	NA	NA	NA	NA	"Original Number : OK0436KM"	350091	NA	NA	NA	NA	NA	NA	NA	"5/11/20 17:36"	"http://n2t.net/ark:/65665/3c72d1192-b4c8-48ae-88c2-869aa878c390"
"USNM 76079"	"Specimen/Lot"	"Anthogorgia sp."	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"Muzik, Katherine, (UNITED STATES)"	NA	"Anthogorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	NA	"1 ca."	NA	"Dry"	NA	"Muzik, K."	NA	NA	"North Pacific Ocean"	NA	NA	"Japan"	"Okinawa"	NA	NA	"Ryukyu Islands, Okinawa Island, Adakajima"	26.75	128.33	NA	NA	NA	NA	NA	NA	33	NA	NA	NA	NA	NA	"Original Number : OK0464KM"	350091	NA	NA	NA	NA	NA	NA	NA	"5/11/20 17:36"	"http://n2t.net/ark:/65665/3b21e44a2-df8c-46ec-849d-8c9e00454eb7"
"USNM 76081"	"Specimen/Lot"	"Anthogorgia sp."	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"Muzik, Katherine, (UNITED STATES)"	NA	"Anthogorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	NA	"1 ca."	NA	"Dry"	NA	"Muzik, K."	NA	NA	"North Pacific Ocean"	NA	NA	"Japan"	"Okinawa"	NA	NA	"Ryukyu Islands, Okinawa Island, Adakajima"	26.75	128.33	NA	NA	NA	NA	NA	NA	20	NA	NA	NA	NA	NA	"Original Number : OK0466KM"	350091	NA	NA	NA	NA	NA	NA	NA	"5/11/20 17:36"	"http://n2t.net/ark:/65665/3fc70e8bb-9bb0-4f43-bd92-8164ade60f1a"
